ailMel1	0.183431952626542
allMis1	0.283783783400292
amaVit1	0.384615383629191
anaPla1	0.276595744092349
anoCar2	0.268292682272457
apaSpi1	0.326923076294379
aptFor1	0.285714285131195
aquChr2	0.254237287704683
araMac1	0.294117646193772
astMex1	0.399999997333333
balAcu1	0.215010141944217
bisBis1	0.196428571384726
bosTau8	0.202672605745507
calAnn1	0.326530611578509
calJac3	0.123695976136558
calMil1	0.304347824763705
camFer1	0.196202531604177
canFam3	0.19760479037972
capHir1	0.21689497711943
cavPor3	0.207373271841619
cerSim1	0.174812030042329
chaVoc2	0.31999999936
cheMyd1	0.25714285677551
chiLan1	0.184782608655482
chlSab2	0.090314136113833
chrAsi1	0.209039547963548
chrPic2	0.282051281689678
colLiv1	0.28301886739053
conCri1	0.227272727211959
corBra1	0.255319148392938
corCor1	0.232558138994051
criGri1	0.205056179717681
cucCan1	0.325581394591671
cynSem1	0.166666665740741
cypVar1	0.368421050692521
danRer10	0.310344826516052
dasNov3	0.186252771577328
dicLab1	0.2499999984375
echTel2	0.181249999943359
egrGar1	0.350877192366882
eleEdw1	0.245098039135589
eptFus1	0.192499999951875
equCab2	0.167597765331919
eriEur2	0.209219858081837
esoLuc1	0.176470587197232
falChe1	0.319148935491173
falPer1	0.333333332679739
felCat8	0.184584178461545
ficAlb2	0.279069766792861
fr3	0.214285712755102
gadMor1	0.214285712755102
galGal4	0.318181817458678
galVar1	0.158790170102308
gasAcu1	0.277777776234568
gavGan0	0.256410256081525
geoFor1	0.3249999991875
gorGor3	0.026854219945415
halLeu1	0.234374999633789
hapBur1	0.399999997333333
hetGla2	0.189075630212379
hg38	0.180667433811201
HLnotFur1	0.153846152662722
HLtupMer3	0.340425531190584
jacJac1	0.213888888829475
latCha1	0.321428570280612
lepOcu1	0.272727271487603
lepWed1	0.196356275263895
letCam1	0.199999998
loxAfr3	0.209051724092877
macEug2	0.163793103307075
macFas5	0.087968952123161
manPen1	0.219114219063144
manVit1	0.266666666074074
mayZeb1	0.315789472022161
melGal1	0.351851851200274
melUnd1	0.325581394591671
mesAur1	0.212962962897234
micMur2	0.139037433130296
micOch1	0.214076246271532
mm10	0.228228228159691
monDom5	0.284210526166205
musFur1	0.180698151913614
myoDav1	0.197916666615126
myoLuc2	0.18961038956114
nanGal1	0.196969696919957
nanPar1	0.27999999888
nasLar1	0.091854419394826
neoBri1	0.473684208033241
nipNip1	0.263157894275162
nomLeu3	0.064432989682419
notCor1	0.307692305325444
ochPri3	0.184135977284947
octDeg1	0.206388206337497
odoRosDiv1	0.205128205087746
opiHoa1	0.28301886739053
orcOrc1	0.207739307493332
oreNil2	0.411764703460208
ornAna2	0.168421052454294
oryAfe1	0.19437939105518
oryCun2	0.178313252969081
oryLat2	0.235294116262976
otoGar3	0.174999999966346
oviAri3	0.206278026859579
panHod1	0.205357142811304
panPan1	0.033980582520148
panTro4	0.025362318837517
papAnu2	0.088157894725242
pelSin1	0.308823528957612
perManBai1	0.192934782556268
petMar2	0.099999999
phyCat1	0.202040816285298
picPub1	0.279069766792861
poeFor1	0.352941174394464
poeRet1	0.2999999985
ponAbe2	0.049414824440908
pseHum1	0.1999999996
pteAle1	0.217864923699812
pteVam1	0.223004694783332
punNye1	0.29411764532872
pygAde1	0.31372548958093
pytBiv1	0.268292682272457
rheMac3	0.092016238147224
rhiRox1	0.080157687243081
rn6	0.209523809457294
saiBol1	0.119047619029904
sarHar1	0.208333333209325
serCan1	0.209302325094646
sorAra2	0.233333333246914
speTri2	0.20754716976781
stePar1	0.333333330555556
strCam1	0.307692307100592
susScr3	0.212264150893334
taeGut2	0.166666666358025
takFla1	0.272727270247934
tarSyr2	0.155357142829401
tetNig2	0.199999998666667
tinGut2	0.276595744092349
triMan1	0.191208791166767
tupChi1	0.192052980090055
turTru2	0.203821656007681
ursMar1	0.192913385788797
vicPac2	0.188284518789062
xenTro7	0.374999998828125
xipMac1	0.333333331481481
zonAlb1	0.255319148392938
